NO.,Date,State,TotalSamples,Negative,Positive
1563,20-09-2020,Assam,2926362,0,0
1564,21-09-2020,Assam,2961965,0,0
1565,22-09-2020,Assam,2991612,0,0
1566,23-09-2020,Assam,3021508,0,0
1567,24-09-2020,Assam,3050501,0,0
1568,25-09-2020,Assam,3078746,0,0
1569,26-09-2020,Assam,3104577,0,0
1570,27-09-2020,Assam,3119924,0,0
1571,28-09-2020,Assam,3240080,0,0
1572,29-09-2020,Assam,3374650,0,0
1573,30-09-2020,Assam,3523430,0,0
1574,01-10-2020,Assam,3563210,0,0
1575,02-10-2020,Assam,3591511,0,0
1576,03-10-2020,Assam,3625167,0,0
1577,04-10-2020,Assam,3638290,0,0
1578,05-10-2020,Assam,3673960,0,0
1579,06-10-2020,Assam,3705740,0,0
1580,07-10-2020,Assam,3739086,0,0
1581,08-10-2020,Assam,3771494,0,0
1582,09-10-2020,Assam,3803080,0,0
1583,10-10-2020,Assam,3830571,0,0
1584,11-10-2020,Assam,3841947,0,0
1585,12-10-2020,Assam,3949847,0,0
1586,13-10-2020,Assam,4076126,0,0
1587,14-10-2020,Assam,4215994,0,0
1588,15-10-2020,Assam,4251034,0,0
1589,16-10-2020,Assam,4285748,0,0
1590,17-10-2020,Assam,4308877,0,0
1591,18-10-2020,Assam,4322424,0,0
1592,19-10-2020,Assam,4357380,0,0
1593,20-10-2020,Assam,4395965,0,0
1594,21-10-2020,Assam,4438417,0,0
1595,22-10-2020,Assam,4472792,0,0
1596,23-10-2020,Assam,4490288,0,0
1597,24-10-2020,Assam,4502551,0,0
1598,25-10-2020,Assam,4511304,0,0
1599,26-10-2020,Assam,4525529,0,0
1600,27-10-2020,Assam,4551693,0,0
1601,28-10-2020,Assam,4577843,0,0
1602,29-10-2020,Assam,4606145,0,0
1603,30-10-2020,Assam,4631817,0,0
1604,31-10-2020,Assam,4657839,0,0
1605,01-11-2020,Assam,4669415,0,0
1606,02-11-2020,Assam,4699749,0,0
1607,03-11-2020,Assam,4728633,0,0
1608,04-11-2020,Assam,4757659,0,0
1609,05-11-2020,Assam,4785618,0,0
1610,06-11-2020,Assam,4811501,0,0
1611,07-11-2020,Assam,4834733,0,0
1612,08-11-2020,Assam,4845718,0,0
1613,09-11-2020,Assam,4874244,0,0
1614,10-11-2020,Assam,4899583,0,0
1615,11-11-2020,Assam,4926906,0,0
1616,12-11-2020,Assam,4951256,0,0
1617,13-11-2020,Assam,4977600,0,0
1618,14-11-2020,Assam,4991216,0,0
1619,15-11-2020,Assam,4999585,0,0
1620,16-11-2020,Assam,5018957,0,0
1621,17-11-2020,Assam,5043594,0,0
1622,18-11-2020,Assam,5067078,0,0
1623,19-11-2020,Assam,5089868,0,0
1624,20-11-2020,Assam,5108138,0,0
1625,21-11-2020,Assam,5127982,0,0
1626,22-11-2020,Assam,5137976,0,0
1627,23-11-2020,Assam,5163201,0,0
1628,24-11-2020,Assam,5184973,0,0
1629,25-11-2020,Assam,5209399,0,0
1630,26-11-2020,Assam,5230177,0,0
1631,27-11-2020,Assam,5256021,0,0
1632,28-11-2020,Assam,5279948,0,0
1633,29-11-2020,Assam,5291506,0,0
1634,30-11-2020,Assam,5314189,0,0
1635,01-12-2020,Assam,5342717,0,0
1636,02-12-2020,Assam,5368608,0,0
1637,03-12-2020,Assam,5396616,0,0
1638,04-12-2020,Assam,5425067,0,0
1639,05-12-2020,Assam,5449083,0,0
1640,06-12-2020,Assam,5460597,0,0
1641,07-12-2020,Assam,5490072,0,0
1642,08-12-2020,Assam,5510027,0,0
1643,09-12-2020,Assam,5538923,0,0
1644,10-12-2020,Assam,5561572,0,0
1645,11-12-2020,Assam,5582574,0,0
1646,12-12-2020,Assam,5604468,0,0
1647,13-12-2020,Assam,5615996,0,0
1648,14-12-2020,Assam,5644556,0,0
1649,15-12-2020,Assam,5670841,0,0
1650,16-12-2020,Assam,5693810,0,0
1651,17-12-2020,Assam,5717410,0,0
1652,18-12-2020,Assam,5740172,0,0
1653,19-12-2020,Assam,5760162,0,0
1654,20-12-2020,Assam,5770309,0,0
1655,21-12-2020,Assam,5794448,0,0
1656,22-12-2020,Assam,5817612,0,0
1657,23-12-2020,Assam,5839239,0,0
1658,24-12-2020,Assam,5861134,0,0
1659,25-12-2020,Assam,5872891,0,0
1660,26-12-2020,Assam,5891165,0,0
1661,27-12-2020,Assam,5901470,0,0
1662,28-12-2020,Assam,5926250,0,0
1663,29-12-2020,Assam,5949488,0,0
1664,30-12-2020,Assam,5974986,0,0
1665,31-12-2020,Assam,5997450,0,0
1666,01-01-2021,Assam,6014286,0,0
1667,02-01-2021,Assam,6038661,0,0
1668,03-01-2021,Assam,6047033,0,0
1669,04-01-2021,Assam,6071395,0,0
1670,05-01-2021,Assam,6093608,0,0
1671,06-01-2021,Assam,6116867,0,0
1672,07-01-2021,Assam,6136824,0,0
1673,08-01-2021,Assam,6155346,0,0
1674,09-01-2021,Assam,6171341,0,0
1675,10-01-2021,Assam,6179337,0,0
1676,11-01-2021,Assam,6198370,0,0
1677,12-01-2021,Assam,6214575,0,0
1678,13-01-2021,Assam,6226872,0,0
1679,14-01-2021,Assam,6232827,0,0
1680,15-01-2021,Assam,6241227,0,0
1681,16-01-2021,Assam,6255061,0,0
1682,17-01-2021,Assam,6262239,0,0
1683,18-01-2021,Assam,6280908,0,0
1684,19-01-2021,Assam,6298494,0,0
1685,20-01-2021,Assam,6314289,0,0
1686,21-01-2021,Assam,6331271,0,0
1687,22-01-2021,Assam,6348913,0,0
1688,23-01-2021,Assam,6363340,0,0
1689,24-01-2021,Assam,6369654,0,0
1690,25-01-2021,Assam,6388162,0,0
1691,26-01-2021,Assam,6395713,0,0
1692,27-01-2021,Assam,6412217,0,0
1693,28-01-2021,Assam,6429030,0,0
1694,29-01-2021,Assam,6445513,0,0
1695,30-01-2021,Assam,6459972,0,0
1696,31-01-2021,Assam,6465926,0,0
1697,01-02-2021,Assam,6482747,0,0
1698,02-02-2021,Assam,6498609,0,0
1699,03-02-2021,Assam,6514682,0,0
1700,04-02-2021,Assam,6530025,0,0
1701,05-02-2021,Assam,6546265,0,0
1702,06-02-2021,Assam,6561527,0,0
1703,07-02-2021,Assam,6567763,0,0
1704,08-02-2021,Assam,6586636,0,0
1705,09-02-2021,Assam,6603122,0,0
1706,10-02-2021,Assam,6621149,0,0
1707,11-02-2021,Assam,6636931,0,0
1708,12-02-2021,Assam,6651866,0,0
1709,13-02-2021,Assam,6665457,0,0
1710,14-02-2021,Assam,6671847,0,0
1711,15-02-2021,Assam,6687517,0,0
1712,16-02-2021,Assam,6699439,0,0
1713,17-02-2021,Assam,6714092,0,0
1714,18-02-2021,Assam,6727393,0,0
1715,19-02-2021,Assam,6741534,0,0
1716,20-02-2021,Assam,6755773,0,0
1717,21-02-2021,Assam,6761696,0,0
1718,22-02-2021,Assam,6777232,0,0
1719,23-02-2021,Assam,6791871,0,0
1720,24-02-2021,Assam,6806954,0,0
1721,25-02-2021,Assam,6820414,0,0
1722,26-02-2021,Assam,6832623,0,0
1723,27-02-2021,Assam,6844652,0,0
1724,28-02-2021,Assam,6850204,0,0
1725,01-03-2021,Assam,6864937,0,0
1726,02-03-2021,Assam,6878793,0,0
1727,03-03-2021,Assam,6892401,0,0
1728,04-03-2021,Assam,6905061,0,0
1729,05-03-2021,Assam,6918612,0,0
1730,06-03-2021,Assam,6930530,0,0
1731,07-03-2021,Assam,6936521,0,0
1732,08-03-2021,Assam,6951764,0,0
1733,09-03-2021,Assam,6965973,0,0
1734,10-03-2021,Assam,6980144,0,0
1735,11-03-2021,Assam,6991954,0,0
1736,12-03-2021,Assam,7004429,0,0
1737,13-03-2021,Assam,7015053,0,0
1738,14-03-2021,Assam,7020154,0,0
1739,15-03-2021,Assam,7034805,0,0
1740,16-03-2021,Assam,7049339,0,0
1741,17-03-2021,Assam,7062543,0,0
1742,18-03-2021,Assam,7076079,0,0
1743,19-03-2021,Assam,7089297,0,0
1744,20-03-2021,Assam,7102521,0,0
1745,21-03-2021,Assam,7109925,0,0
1746,22-03-2021,Assam,7125829,0,0
1747,23-03-2021,Assam,7140065,0,0
1748,24-03-2021,Assam,7155821,0,0
1749,25-03-2021,Assam,7170030,0,0
1750,26-03-2021,Assam,7184142,0,0
1751,27-03-2021,Assam,7193204,0,0
1752,28-03-2021,Assam,7198536,0,0
1753,29-03-2021,Assam,7205649,0,0
1754,30-03-2021,Assam,7218433,0,0
1755,31-03-2021,Assam,7231399,0,0
1756,01-04-2021,Assam,7243652,0,0
1757,02-04-2021,Assam,7255974,0,0
1758,03-04-2021,Assam,7271998,0,0
1759,04-04-2021,Assam,7279073,0,0
1760,05-04-2021,Assam,7296678,0,0
1761,06-04-2021,Assam,7311418,0,0
1762,07-04-2021,Assam,7332580,0,0
1763,08-04-2021,Assam,7355468,0,0
1764,09-04-2021,Assam,7380587,0,0
1765,10-04-2021,Assam,7448662,0,0
1766,11-04-2021,Assam,7521991,0,0
1767,12-04-2021,Assam,7624173,0,0
1768,13-04-2021,Assam,7683483,0,0
1769,14-04-2021,Assam,7713548,0,0
1770,15-04-2021,Assam,7731871,0,0
1771,16-04-2021,Assam,7764292,0,0
1772,17-04-2021,Assam,7807560,0,0
1773,18-04-2021,Assam,7830860,0,0
1774,19-04-2021,Assam,7896270,0,0
1775,20-04-2021,Assam,7963421,0,0
1776,21-04-2021,Assam,8025528,0,0
1777,22-04-2021,Assam,8098956,0,0
1778,23-04-2021,Assam,8171361,0,0
1779,24-04-2021,Assam,8240455,0,0
1780,25-04-2021,Assam,8274129,0,0
1781,26-04-2021,Assam,8347310,0,0
1782,27-04-2021,Assam,8409938,0,0
1783,28-04-2021,Assam,8465418,0,0
1784,29-04-2021,Assam,8532696,0,0
1785,30-04-2021,Assam,8604935,0,0
1786,01-05-2021,Assam,8658937,0,0
1787,02-05-2021,Assam,8682755,0,0
1788,03-05-2021,Assam,8738694,0,0
1789,04-05-2021,Assam,8793697,0,0
1790,05-05-2021,Assam,8845771,0,0
1791,06-05-2021,Assam,8907148,0,0
1792,07-05-2021,Assam,8975466,0,0
1793,08-05-2021,Assam,9040606,0,0
1794,09-05-2021,Assam,9076741,0,0
1795,10-05-2021,Assam,9148938,0,0
1796,11-05-2021,Assam,9217510,0,0
1797,12-05-2021,Assam,9281466,0,0
1798,13-05-2021,Assam,9341060,0,0
1799,14-05-2021,Assam,9385117,0,0
1800,15-05-2021,Assam,9449818,0,0
1801,16-05-2021,Assam,9492702,0,0
1802,17-05-2021,Assam,9584183,0,0
1803,18-05-2021,Assam,9674434,0,0
1804,19-05-2021,Assam,9776474,0,0
1805,20-05-2021,Assam,9879158,0,0
1806,21-05-2021,Assam,9982316,0,0
1807,22-05-2021,Assam,10089714,0,0
1808,23-05-2021,Assam,10152436,0,0
1809,24-05-2021,Assam,10273104,0,0
1810,25-05-2021,Assam,10387419,0,0
1811,26-05-2021,Assam,10503538,0,0
1812,27-05-2021,Assam,10622979,0,0
1813,28-05-2021,Assam,10745956,0,0
1814,29-05-2021,Assam,10862518,0,0
1815,30-05-2021,Assam,10934116,0,0
1816,31-05-2021,Assam,11045702,0,0
1817,01-06-2021,Assam,11161215,0,0
1818,02-06-2021,Assam,11264137,0,0
1819,03-06-2021,Assam,11371212,0,0
1820,04-06-2021,Assam,11494805,0,0
1821,05-06-2021,Assam,11610773,0,0
1822,06-06-2021,Assam,11684421,0,0
1823,07-06-2021,Assam,11808737,0,0
1824,08-06-2021,Assam,11941949,0,0
1825,09-06-2021,Assam,12057755,0,0
1826,10-06-2021,Assam,12180068,0,0
1827,11-06-2021,Assam,12349596,0,0
1828,12-06-2021,Assam,12511492,0,0
1829,13-06-2021,Assam,12611947,0,0
1830,14-06-2021,Assam,12757993,0,0
1831,15-06-2021,Assam,12890922,0,0
1832,16-06-2021,Assam,13020975,0,0
1833,17-06-2021,Assam,13175239,0,0
1834,18-06-2021,Assam,13347159,0,0
1835,19-06-2021,Assam,13508579,0,0
1836,20-06-2021,Assam,13586629,0,0
1837,21-06-2021,Assam,13757485,0,0
1838,22-06-2021,Assam,13910205,0,0
1839,23-06-2021,Assam,14076432,0,0
1840,24-06-2021,Assam,14200451,0,0
1841,25-06-2021,Assam,14339556,0,0
1842,26-06-2021,Assam,14467443,0,0
1843,27-06-2021,Assam,14522574,0,0
1844,28-06-2021,Assam,14656117,0,0
1845,29-06-2021,Assam,14757339,0,0
1846,30-06-2021,Assam,14848791,0,0
1847,01-07-2021,Assam,14986456,0,0
1848,02-07-2021,Assam,15140437,0,0
1849,03-07-2021,Assam,15274522,0,0
1850,04-07-2021,Assam,15328370,0,0
1851,05-07-2021,Assam,15444912,0,0
1852,06-07-2021,Assam,15545174,0,0
1853,07-07-2021,Assam,15646903,0,0
1854,08-07-2021,Assam,15753663,0,0
1855,09-07-2021,Assam,15870750,0,0
1856,10-07-2021,Assam,16004058,0,0
1857,11-07-2021,Assam,16101315,0,0
1858,12-07-2021,Assam,16269676,0,0
1859,13-07-2021,Assam,16394057,0,0
1860,14-07-2021,Assam,16526614,0,0
1861,15-07-2021,Assam,16647522,0,0
1862,16-07-2021,Assam,16775012,0,0
1863,17-07-2021,Assam,16908772,0,0
1864,18-07-2021,Assam,16980318,0,0
1865,19-07-2021,Assam,17133089,0,0
1866,20-07-2021,Assam,17275106,0,0
1867,21-07-2021,Assam,17349220,0,0
1868,22-07-2021,Assam,17508765,0,0
1869,23-07-2021,Assam,17655940,0,0
1870,24-07-2021,Assam,17774829,0,0
1871,25-07-2021,Assam,17848336,0,0
1872,26-07-2021,Assam,18015182,0,0
1873,27-07-2021,Assam,18170677,0,0
1874,28-07-2021,Assam,18283009,0,0
1875,29-07-2021,Assam,18411693,0,0
1876,30-07-2021,Assam,18523825,0,0
1877,31-07-2021,Assam,18631110,0,0
1878,01-08-2021,Assam,18722233,0,0
1879,02-08-2021,Assam,18898430,0,0
1880,03-08-2021,Assam,19052532,0,0
1881,04-08-2021,Assam,19171720,0,0
1882,05-08-2021,Assam,19303582,0,0
1883,06-08-2021,Assam,19418631,0,0
1884,07-08-2021,Assam,19537533,0,0
1885,08-08-2021,Assam,19596261,0,0
1886,09-08-2021,Assam,19736715,0,0
1887,10-08-2021,Assam,19850867,0,0
1888,05-04-2020,Bihar,3037,2299,32
1889,08-04-2020,Bihar,4596,0,38
1890,09-04-2020,Bihar,4991,0,43
1891,10-04-2020,Bihar,5457,0,60
1892,11-04-2020,Bihar,6250,0,61
1893,12-04-2020,Bihar,6703,0,64
1894,13-04-2020,Bihar,7263,0,65
1895,14-04-2020,Bihar,7727,0,62
1896,15-04-2020,Bihar,8263,0,66
1897,16-04-2020,Bihar,8846,0,72
1898,17-04-2020,Bihar,9486,0,83
1899,18-04-2020,Bihar,10130,0,85
1900,19-04-2020,Bihar,10745,0,92
1901,20-04-2020,Bihar,11319,0,96
1902,21-04-2020,Bihar,11999,0,115
1903,22-04-2020,Bihar,12978,0,136
1904,23-04-2020,Bihar,13785,0,148
1905,24-04-2020,Bihar,14924,0,176
1906,25-04-2020,Bihar,15885,0,238
1907,26-04-2020,Bihar,17041,0,255
1908,27-04-2020,Bihar,18179,0,328
1909,28-04-2020,Bihar,19790,0,346
1910,29-04-2020,Bihar,21180,0,383
1911,30-04-2020,Bihar,22672,0,409
1912,01-05-2020,Bihar,24118,0,466
1913,02-05-2020,Bihar,25724,0,476
1914,03-05-2020,Bihar,26951,0,485
1915,04-05-2020,Bihar,28345,0,525
1916,05-05-2020,Bihar,28791,0,529
1917,06-05-2020,Bihar,29328,0,539
1918,07-05-2020,Bihar,29841,0,547
1919,08-05-2020,Bihar,30320,0,564
1920,09-05-2020,Bihar,31552,0,585
1921,10-05-2020,Bihar,32670,0,653
1922,11-05-2020,Bihar,34662,0,714
1923,12-05-2020,Bihar,37430,0,796
1924,13-05-2020,Bihar,39149,0,909
1925,14-05-2020,Bihar,40782,0,970
1926,15-05-2020,Bihar,42645,0,1010
1927,16-05-2020,Bihar,44340,0,1083
1928,17-05-2020,Bihar,45729,0,1193
1929,18-05-2020,Bihar,46996,0,1391
1930,19-05-2020,Bihar,50563,0,1495
1931,20-05-2020,Bihar,53361,0,1607
1932,21-05-2020,Bihar,55692,0,1881
1933,22-05-2020,Bihar,58481,0,2098
1934,23-05-2020,Bihar,61220,0,2344
1935,24-05-2020,Bihar,63741,0,2507
1936,27-05-2020,Bihar,68262,0,3010
1937,28-05-2020,Bihar,70275,0,3106
1938,29-05-2020,Bihar,72256,0,3276
1939,30-05-2020,Bihar,73929,0,3511
1940,31-05-2020,Bihar,75737,0,3692
1941,01-06-2020,Bihar,78090,0,3872
1942,02-06-2020,Bihar,81413,0,4049
1943,03-06-2020,Bihar,84729,0,4273
1944,04-06-2020,Bihar,88313,0,4420
1945,05-06-2020,Bihar,91903,0,4551
1946,06-06-2020,Bihar,95473,0,4745
1947,07-06-2020,Bihar,99108,0,4972
1948,08-06-2020,Bihar,102318,0,5176
1949,09-06-2020,Bihar,105588,0,5364
1950,10-06-2020,Bihar,109483,0,5583
1951,11-06-2020,Bihar,113225,0,5807
1952,12-06-2020,Bihar,116671,0,6043
1953,13-06-2020,Bihar,120086,0,6183
1954,14-06-2020,Bihar,123629,0,6355
1955,15-06-2020,Bihar,127126,0,6581
1956,16-06-2020,Bihar,130783,0,6736
1957,17-06-2020,Bihar,134402,0,6889
1958,18-06-2020,Bihar,139584,0,6993
1959,19-06-2020,Bihar,145562,0,7178
1960,20-06-2020,Bihar,151148,0,7380
1961,21-06-2020,Bihar,156926,0,7602
1962,22-06-2020,Bihar,163476,0,7808
1963,23-06-2020,Bihar,169401,0,7974
1964,24-06-2020,Bihar,175103,0,8180
1965,25-06-2020,Bihar,181737,0,8381
1966,26-06-2020,Bihar,189643,0,8611
1967,27-06-2020,Bihar,198385,0,8859
1968,28-06-2020,Bihar,205832,0,9117
1969,29-06-2020,Bihar,212659,0,9506
1970,30-06-2020,Bihar,220890,0,9744
1971,01-07-2020,Bihar,228689,0,10075
1972,02-07-2020,Bihar,235980,0,10392
1973,03-07-2020,Bihar,243167,0,10911
1974,04-07-2020,Bihar,251097,0,11457
1975,05-07-2020,Bihar,257896,0,11860
1976,06-07-2020,Bihar,264109,0,12140
1977,07-07-2020,Bihar,269277,0,12525
1978,08-07-2020,Bihar,275554,0,13274
1979,09-07-2020,Bihar,284059,0,13978
1980,10-07-2020,Bihar,291654,0,14330
1981,11-07-2020,Bihar,300762,0,15039
1982,12-07-2020,Bihar,310013,0,16305
1983,13-07-2020,Bihar,319142,0,17421
1984,14-07-2020,Bihar,329160,0,18853
1985,15-07-2020,Bihar,337212,0,20173
1986,16-07-2020,Bihar,347457,0,21558
1987,17-07-2020,Bihar,357730,0,23300
1988,18-07-2020,Bihar,368232,0,24967
1989,19-07-2020,Bihar,378508,0,26379
1990,20-07-2020,Bihar,388626,0,27455
1991,21-07-2020,Bihar,398929,0,28564
1992,22-07-2020,Bihar,409088,0,30066
1993,23-07-2020,Bihar,419208,0,31691
1994,24-07-2020,Bihar,429664,0,33511
1995,25-07-2020,Bihar,442125,0,36314
1996,26-07-2020,Bihar,456324,0,38919
1997,27-07-2020,Bihar,470560,0,41111
1998,28-07-2020,Bihar,486835,0,43591
1999,29-07-2020,Bihar,504629,0,45919
2000,30-07-2020,Bihar,525430,0,48001
2001,31-07-2020,Bihar,548172,0,50987
2002,01-08-2020,Bihar,576796,0,54508
2003,02-08-2020,Bihar,612415,0,57270
2004,03-08-2020,Bihar,648939,0,59567
2005,04-08-2020,Bihar,687154,0,62301
2006,05-08-2020,Bihar,739078,0,64732
2007,06-08-2020,Bihar,799332,0,68148
2008,07-08-2020,Bihar,870852,0,71794
2009,08-08-2020,Bihar,946278,0,75786
2010,09-08-2020,Bihar,1021906,0,79720
2011,10-08-2020,Bihar,1097252,0,82741
2012,11-08-2020,Bihar,1180566,0,86812
2013,12-08-2020,Bihar,1272980,0,90553
2014,13-08-2020,Bihar,1377432,0,0
2015,14-08-2020,Bihar,1498752,0,0
2016,15-08-2020,Bihar,1612250,0,0
2017,16-08-2020,Bihar,1679462,0,0
2018,17-08-2020,Bihar,1787189,0,0
2019,18-08-2020,Bihar,1899970,0,0
2020,19-08-2020,Bihar,2008149,0,0
2021,20-08-2020,Bihar,2116094,0,0
2022,21-08-2020,Bihar,2228516,0,0
2023,22-08-2020,Bihar,2331461,0,0
2024,23-08-2020,Bihar,2432497,0,0
2025,24-08-2020,Bihar,2494712,0,0
2026,25-08-2020,Bihar,2570097,0,0
2027,26-08-2020,Bihar,2672687,0,0
2028,27-08-2020,Bihar,2777160,0,0
2029,28-08-2020,Bihar,2882926,0,0
2030,29-08-2020,Bihar,2989407,0,0
2031,30-08-2020,Bihar,3097137,0,0
2032,31-08-2020,Bihar,3187161,0,0
2033,01-09-2020,Bihar,3302720,0,0
2034,02-09-2020,Bihar,3430124,0,0
2035,03-09-2020,Bihar,3571055,0,0
2036,04-09-2020,Bihar,3721250,0,0
2037,05-09-2020,Bihar,3871733,0,0
2038,06-09-2020,Bihar,4022766,0,0
2039,07-09-2020,Bihar,4175922,0,0
2040,08-09-2020,Bihar,4328593,0,0
2041,09-09-2020,Bihar,4450714,0,0
2042,10-09-2020,Bihar,4562913,0,0
2043,11-09-2020,Bihar,4667987,0,0
2044,12-09-2020,Bihar,4773917,0,0
2045,13-09-2020,Bihar,4884417,0,0
2046,14-09-2020,Bihar,4986747,0,0
2047,15-09-2020,Bihar,5094239,0,0
2048,16-09-2020,Bihar,5202209,0,0
2049,17-09-2020,Bihar,5307337,0,0
2050,18-09-2020,Bihar,5399493,0,0
2051,19-09-2020,Bihar,5523825,0,0
2052,20-09-2020,Bihar,5700336,0,0
2053,21-09-2020,Bihar,5873939,0,0
2054,22-09-2020,Bihar,6068027,0,0
2055,23-09-2020,Bihar,6243612,0,0
2056,24-09-2020,Bihar,6414658,0,0
2057,25-09-2020,Bihar,6579427,0,0
2058,26-09-2020,Bihar,6730100,0,0
2059,27-09-2020,Bihar,6869768,0,0
2060,28-09-2020,Bihar,6990232,0,0
2061,29-09-2020,Bihar,7134767,0,0
2062,30-09-2020,Bihar,7266150,0,0
2063,01-10-2020,Bihar,7386521,0,0
2064,02-10-2020,Bihar,7506649,0,0
2065,03-10-2020,Bihar,7593645,0,0
2066,04-10-2020,Bihar,7701839,0,0
2067,05-10-2020,Bihar,7789608,0,0
2068,06-10-2020,Bihar,7893739,0,0
2069,07-10-2020,Bihar,7995594,0,0
2070,08-10-2020,Bihar,8100131,0,0
2071,09-10-2020,Bihar,8199627,0,0
2072,10-10-2020,Bihar,8306444,0,0
2073,11-10-2020,Bihar,8403189,0,0
2074,12-10-2020,Bihar,8478692,0,0
2075,13-10-2020,Bihar,8572837,0,0
2076,14-10-2020,Bihar,8669522,0,0
2077,15-10-2020,Bihar,8777607,0,0
2078,16-10-2020,Bihar,8894758,0,0
2079,17-10-2020,Bihar,9015471,0,0
2080,18-10-2020,Bihar,9134927,0,0
2081,19-10-2020,Bihar,9248652,0,0
2082,20-10-2020,Bihar,9389946,0,0
2083,21-10-2020,Bihar,9531168,0,0
2084,22-10-2020,Bihar,9676330,0,0
2085,23-10-2020,Bihar,9818199,0,0
2086,24-10-2020,Bihar,9960104,0,0
2087,25-10-2020,Bihar,10099322,0,0
2088,26-10-2020,Bihar,10223823,0,0
2089,27-10-2020,Bihar,10358361,0,0
2090,28-10-2020,Bihar,10498813,0,0
2091,29-10-2020,Bihar,10630170,0,0
2092,30-10-2020,Bihar,10776083,0,0
2093,31-10-2020,Bihar,10923023,0,0
2094,01-11-2020,Bihar,11066634,0,0
2095,02-11-2020,Bihar,11192201,0,0
2096,03-11-2020,Bihar,11335843,0,0
2097,04-11-2020,Bihar,11462665,0,0
2098,05-11-2020,Bihar,11601204,0,0
2099,06-11-2020,Bihar,11738124,0,0
2100,07-11-2020,Bihar,11867267,0,0
2101,08-11-2020,Bihar,11989797,0,0
2102,09-11-2020,Bihar,12105731,0,0
2103,10-11-2020,Bihar,12244081,0,0
2104,11-11-2020,Bihar,12374768,0,0
2105,12-11-2020,Bihar,12510088,0,0
2106,13-11-2020,Bihar,12645695,0,0
2107,14-11-2020,Bihar,12772706,0,0
2108,15-11-2020,Bihar,12869405,0,0
2109,16-11-2020,Bihar,12977501,0,0
2110,17-11-2020,Bihar,13103152,0,0
2111,18-11-2020,Bihar,13232081,0,0
2112,19-11-2020,Bihar,13349790,0,0
2113,20-11-2020,Bihar,13458368,0,0
2114,21-11-2020,Bihar,13543542,0,0
2115,22-11-2020,Bihar,13637477,0,0
2116,23-11-2020,Bihar,13743532,0,0
2117,24-11-2020,Bihar,13871236,0,0
2118,25-11-2020,Bihar,14002979,0,0
2119,26-11-2020,Bihar,14138915,0,0
2120,27-11-2020,Bihar,14275274,0,0
2121,28-11-2020,Bihar,14412044,0,0
2122,29-11-2020,Bihar,14547988,0,0
2123,30-11-2020,Bihar,14664431,0,0
2124,01-12-2020,Bihar,14794415,0,0
2125,02-12-2020,Bihar,14921021,0,0
2126,03-12-2020,Bihar,15047551,0,0
2127,04-12-2020,Bihar,15174056,0,0
2128,05-12-2020,Bihar,15302698,0,0
2129,06-12-2020,Bihar,15428602,0,0
2130,07-12-2020,Bihar,15539015,0,0
2131,08-12-2020,Bihar,15664718,0,0
2132,09-12-2020,Bihar,15782581,0,0
2133,10-12-2020,Bihar,15908787,0,0
2134,11-12-2020,Bihar,16033415,0,0
2135,12-12-2020,Bihar,16154121,0,0
2136,13-12-2020,Bihar,16274624,0,0
2137,14-12-2020,Bihar,16383883,0,0
2138,15-12-2020,Bihar,16507066,0,0
2139,16-12-2020,Bihar,16629179,0,0
2140,17-12-2020,Bihar,16751770,0,0
2141,18-12-2020,Bihar,16874214,0,0
2142,19-12-2020,Bihar,16995748,0,0
2143,20-12-2020,Bihar,17114663,0,0
2144,21-12-2020,Bihar,17217553,0,0
2145,22-12-2020,Bihar,17336868,0,0
2146,23-12-2020,Bihar,17453751,0,0
2147,24-12-2020,Bihar,17571979,0,0
2148,25-12-2020,Bihar,17685756,0,0
